shipment_id,total_cost
2616722108,59.00
1702874073,69.00
80494354,69.00
3734054102,78.00
3242738074,158.00
1350567394,88.00
1131850368,69.00
1634660096,69.00
474591130,69.00
1708001187,69.00
3544294401,69.00
495922510,69.00
3938149605,69.00
824936576,69.00
1027114299,69.00
3403161611,69.00
1854994115,78.00
2309715598,69.00
4157154828,69.00
499202578,69.00
1518335830,69.00
89402266,69.00
1544963561,69.00
3059341220,69.00
4039534937,69.00
3087748716,69.00
2191314825,69.00
2380098478,69.00
2931303186,69.00
1638716586,108.00
2811531776,69.00
2316312629,118.00
3330556120,69.00
564788159,78.00
1309744094,69.00
3285420927,69.00
2609192318,69.00
2577798052,158.00
1910373786,98.00
4159526113,118.00
894150884,69.00
866089345,69.00
2252716442,139.00
3084415995,69.00
1370928969,227.00
694349253,118.00
1583086638,69.00
4133161427,78.00
1810368070,69.00
1646987454,69.00
2554381469,69.00
3946064319,69.00
486490607,118.00
1583343606,69.00
4131752332,69.00
4126277703,69.00
2995900553,69.00
1399178361,69.00
3093697733,69.00
2412235909,78.00
3865942804,108.00
762407807,138.00
2133280921,69.00
740246047,69.00
526717475,69.00
396448814,69.00
3710851541,69.00
1053643838,69.00
3238238622,88.00
2738915376,69.00
791842746,69.00
1038240752,69.00
3866791614,108.00
4259857437,69.00
249675388,69.00
2689227965,118.00
1812208571,69.00
1922852579,88.00
3225572939,69.00
1622705737,69.00
677297402,69.00
2793476465,69.00
263749651,69.00
1285901458,78.00
3643881636,69.00
3317757093,69.00
2322480847,177.00
971051198,69.00
2424436086,69.00
3958762330,69.00
3420876932,69.00
2256567762,97.00
4153876679,69.00
899265496,69.00
661184419,69.00
3688823378,118.00
2321782603,69.00
2034150203,69.00
1854335139,69.00
1443174924,69.00
3201842042,88.00
317879413,59.00
4087652225,118.00
3504224034,108.00
3958321232,69.00
313915158,69.00
1405604530,138.00
111348349,88.00
3852663412,78.00
1544173734,69.00
4082906198,78.00
3130417707,88.00
2568094423,69.00
3807584385,69.00
3912494518,69.00
3419450284,69.00
816773421,127.00
4143891766,69.00
1286093049,69.00
3277494192,69.00
264387408,69.00
4026214728,69.00
2793739104,69.00
3658936096,69.00
1513751752,69.00
1240529805,117.00
783483114,98.00
106960169,88.00
4238480901,89.00
1301692080,78.00
4246341767,69.00
2049445317,69.00
767093309,69.00
2557741879,69.00
2219346268,167.00
3462384517,88.00
2853411070,88.00
2020679565,69.00
599020117,69.00
3716678325,69.00
3902765353,69.00
3003996494,69.00
3124853407,69.00
1825422057,59.00
897765409,69.00
2223904374,69.00
1062592620,69.00
3646807611,118.00
759423694,69.00
704138529,69.00
1209500509,158.00
967878497,69.00
994193668,69.00
3101578892,69.00
4095964540,79.00
1509125035,69.00
3504487431,69.00
4232991042,69.00
2572126778,69.00
4203666498,69.00
1948384755,98.00
219980672,69.00
2616957832,69.00
2916333545,187.00
1102449049,69.00
7002593,118.00
2660813108,88.00
823056656,69.00
3275103031,69.00
2822842908,69.00
1930066281,69.00
293434481,69.00
666934373,69.00
1260293516,69.00
3849313621,69.00
4259718930,88.00
2935248611,69.00
3622505410,69.00
4053246644,69.00
3543390429,69.00
3972703480,69.00
318421895,69.00
3705276856,108.00
4101051728,118.00
2506537519,78.00
93251455,98.00
824185497,88.00
4268299535,69.00
2364267197,69.00
3846694120,108.00
3733396677,78.00
2259292965,69.00
4017141565,69.00
1238575386,69.00
429716287,69.00
1018103132,69.00
1753598571,69.00
2576848699,69.00
3149873570,69.00
3558399458,69.00
3642362751,118.00
2305822283,69.00
2960515291,69.00
3451392573,69.00
3836056796,89.00
4163226492,88.00
603176659,69.00
2041945088,69.00
3169530317,69.00
3479027386,69.00
1132656472,69.00
3476666265,69.00
1127375735,69.00
1704311621,69.00
966008486,89.00
2717280836,69.00
2690099267,118.00
4100965831,69.00
3281010351,69.00
3406722712,69.00
2228796855,69.00
2645516467,78.00
837372753,78.00
1623948689,69.00
1358565112,69.00
20113645,69.00
902083857,69.00
1847008182,69.00
489201084,69.00
3840937611,69.00
2802904550,69.00
963713990,69.00
4242000037,69.00
2091276113,69.00
1361241753,59.00
110062929,69.00
2884607848,88.00
562020549,69.00
3879889894,69.00
276662923,69.00
2318659721,69.00
859863750,88.00
2187032276,78.00
1706754850,69.00
2123008388,69.00
892973162,148.00
2636298850,69.00
484737508,69.00
754606613,69.00
2970994997,69.00
3890904079,69.00
1050407705,69.00
3318323423,59.00
3107857055,69.00
122766089,69.00
2093615519,69.00
931468607,69.00
1565838551,69.00
194857272,128.00
2694204060,69.00
1533039979,69.00
3507863429,69.00
4143209910,69.00
3229139121,97.00
3232244578,69.00
1227293447,69.00
3980042866,69.00
1943458899,69.00
3751377744,69.00
2591261458,69.00
49842809,69.00
1338315118,69.00
3738194395,69.00
3599617052,69.00
2247235349,69.00
3527222342,78.00
1994895599,88.00
2179041637,69.00
2049483917,69.00
3107562613,69.00
861853538,69.00
1086827491,69.00
4266998016,78.00
3412530758,69.00
2230128239,69.00
4038600235,69.00
808859486,78.00
353468188,59.00
70726102,69.00
2140739959,69.00
4061059239,69.00
2755404605,69.00
577640479,69.00
2158671869,69.00
130786284,69.00
925984154,69.00
2456422104,69.00
246378535,127.00
1949050049,69.00
1807036724,69.00
1074238663,98.00
3172690480,69.00
984132631,69.00
1718329157,69.00
1435003062,69.00
2944648290,69.00
2740142986,69.00
4239018726,69.00
542837665,69.00
1314548223,69.00
2864988924,69.00
3504914417,89.00
3874003604,69.00
1972203473,69.00
1030940056,69.00
3416477860,78.00
850716042,69.00
1953321360,69.00
3044997219,69.00
375504931,69.00
3002756972,69.00
1433133625,98.00
2341974679,69.00
1029167207,69.00
1635830439,69.00
3844877559,69.00
434398152,69.00
860023991,108.00
3912525178,69.00
1872614856,69.00
2862029855,69.00
3452759836,88.00
1654661845,69.00
2158058146,108.00
3515600134,69.00
2764230642,69.00
531707339,78.00
4243541495,69.00
2067764200,69.00
2319817058,69.00
2988278403,69.00
68221596,69.00
2904234057,98.00
2461987911,118.00
3873134216,98.00
2414445066,69.00
3424772326,69.00
3126027514,69.00
3719961438,118.00
427948769,69.00
3607909423,69.00
3180584956,69.00
3295355941,69.00
2183685765,118.00
1254374394,108.00
3665692798,69.00
2475955323,69.00
991665766,69.00
958204423,69.00
1027183231,118.00
4210008762,69.00
3380523070,69.00
1571898786,69.00
43988622,69.00
1143102869,69.00
1321879388,69.00
1273248106,98.00
2396233726,69.00
1721083286,69.00
2221861981,69.00
652957015,69.00
3425453013,69.00
2998361475,69.00
3601406070,69.00
2201623975,69.00
2156006576,69.00
236782398,69.00
4149751307,69.00
1741429317,69.00
2300406598,69.00
2499334940,207.00
4052619191,69.00
2525343821,69.00
1820187749,69.00
2169710130,69.00
1720195143,69.00
4205414605,69.00
1125890299,69.00
1607786314,108.00
2562591072,108.00
421462626,69.00
3742841102,69.00
1886202085,69.00
1720096222,69.00
923328076,69.00
2344429556,69.00
3790594862,69.00
3627145101,69.00
1424258266,69.00
3323188687,69.00
1053597984,59.00
3875763239,69.00
790180993,69.00
2297074401,98.00
3182448156,69.00
1318489627,69.00
1128488820,78.00
2526663195,118.00
597113417,69.00
3257292465,69.00
1833237846,69.00
3884743529,69.00
2404108220,98.00
1513120727,69.00
3188631580,69.00
1427622150,69.00
1820717332,69.00
247794238,69.00
1813424021,69.00
3317033164,59.00
1447336014,69.00
1766631979,69.00
3258211262,69.00
2193501928,69.00
367696078,118.00
358897970,108.00
2739761488,118.00
3912743752,69.00
2334839010,69.00
359241553,69.00
545845794,69.00
424736676,69.00
622434009,69.00
3625086154,69.00
4194553482,69.00
2907850284,69.00
1713337928,69.00
2541727791,98.00
2271692969,69.00
2446129210,118.00
1423392525,69.00
1708073677,69.00
2608925427,69.00
2733904330,69.00
804250033,69.00
1746460129,69.00
2203819978,69.00
657366520,69.00
2707428510,69.00
3252299662,69.00
2196741132,59.00
1431010437,69.00
2304400108,59.00
3122692927,69.00
1639514773,98.00
1242487005,69.00
2910501052,98.00
2515633265,69.00
287438523,69.00
3298452815,69.00
4089913898,69.00
1503151182,69.00
3952913821,69.00
1786446730,59.00
3477927903,98.00
3306582665,69.00
369914400,69.00
3325341883,69.00
2041322218,69.00
916455155,98.00
2655985850,69.00
2302466840,78.00
1545637712,69.00
2369828882,69.00
3846455016,69.00
2543159,69.00
2262446884,69.00
3999432402,69.00
3799459967,69.00
2503667845,69.00
2220608489,98.00
2908367709,69.00
2228737886,78.00
284515077,69.00
3745094551,69.00
850644100,69.00
1641992472,69.00
2738489471,69.00
2720039217,108.00
2489719363,88.00
1675995694,69.00
3113978210,69.00
1593411416,69.00
2694061946,69.00
389278647,88.00
25751033,69.00
1028868828,0.00
1571897135,69.00
61455035,69.00
795425021,69.00
2402149701,69.00
578977424,69.00
3164277712,69.00
553935596,69.00
4137339055,69.00
2639391172,69.00
1709259396,78.00
869683116,69.00
1442870487,108.00
510029314,69.00
3958408786,69.00
4074158233,69.00
2063861232,69.00
1142478170,69.00
3531573376,69.00
689825430,69.00
166955514,69.00
3001086285,108.00
1481714178,69.00
2892815043,69.00
3339231167,118.00
4043585469,69.00
2315188997,69.00
2839442393,69.00
149258714,139.00
3095681029,69.00
3179391780,69.00
4013430415,69.00
3852376209,69.00
2475282634,69.00
373379329,69.00
2138830285,69.00
2184629077,69.00
4044363840,69.00
269678933,118.00
2616838776,69.00
502776444,69.00
2697575467,78.00
449683709,69.00
3332490295,69.00
320038374,69.00
963235143,69.00
3728630385,108.00
3000408385,69.00
357310883,69.00
495198316,69.00
643194569,69.00
3911926197,69.00
635928072,69.00
3942835936,69.00
1175769209,88.00
1091361411,69.00
2396425984,69.00
3323645880,69.00
1015575957,69.00
2382774776,69.00
3022324114,78.00
159792359,69.00
3534119148,69.00
1995158710,69.00
2456139427,69.00
70459662,69.00
849673440,69.00
1290306128,69.00
2048996593,118.00
3461793289,69.00
675359199,238.00
1835693096,69.00
3805289476,69.00
2280953186,69.00
3072734732,69.00
1955387528,69.00
1756738564,69.00
3719907032,69.00
3710555002,69.00
3434999223,69.00
1497412719,78.00
3685331426,69.00
1775944874,59.00
59686127,69.00
1936225406,69.00
1104685702,117.00
3283378300,69.00
640292450,69.00
2455417670,88.00
2972249516,69.00
605098244,188.00
1094893444,69.00
1968696704,138.00
3116243064,69.00
2697483717,69.00
2955110538,59.00
3934614666,88.00
2709929529,69.00
660217000,69.00
1507269432,69.00
3656718038,69.00
607053090,108.00
3221209928,69.00
757501848,69.00
1999160522,69.00
2743808962,107.00
3434473686,69.00
4081078538,108.00
3326617347,69.00
635708364,69.00
3979485891,78.00
3250629364,69.00
878469640,69.00
3590531831,59.00
2225953589,69.00
3545178263,139.00
955133039,69.00
1954474111,78.00
3767310439,69.00
2762174953,69.00
3018418059,69.00
987659592,118.00
4164365868,69.00
3473159203,69.00
231161660,69.00
2952143517,69.00
2411112217,69.00
4084126933,69.00
12240162,69.00
4284196645,69.00
495459108,69.00
1603043924,98.00
699462673,69.00
1983512600,69.00
2715889876,69.00
2644782811,69.00
3673742706,69.00
123503715,69.00
2947364137,98.00
1205664163,118.00
2493643062,69.00
2997062648,78.00
2375020644,69.00
4125176753,69.00
3959912452,98.00
2088354443,59.00
3032745468,69.00
2620035405,69.00
1871082598,88.00
4279210174,69.00
639447082,168.00
2365134850,69.00
3064665843,298.00
207288571,78.00
3206525654,69.00
2785133076,69.00
99194955,108.00
1771031579,158.00
1305597222,69.00
1236007451,69.00
501787062,88.00
2620662321,69.00
3480152778,69.00
3218033370,137.00
2130483545,69.00
2889354539,78.00
846452281,147.00
327747938,89.00
1631220870,69.00
4258049697,69.00
1174242514,69.00
1802956914,328.00
2077187438,88.00
4036570293,418.00
288672322,69.00
477049922,69.00
2927231477,69.00
229648792,69.00
729480362,69.00
1378950757,69.00
495598352,69.00
4145239285,69.00
3066724171,69.00
231901205,118.00
2038484058,69.00
24982706,69.00
3576914918,118.00
3753881144,69.00
3240552514,59.00
2543608970,69.00
1196603177,78.00
2625960047,69.00
4025172722,288.00
175911866,69.00
2784595150,69.00
3401771037,69.00
67870494,69.00
3205724565,69.00
4061671749,69.00
1345943349,69.00
1330235814,69.00
1521877950,69.00
763951825,118.00
452586518,69.00
1029309508,69.00
857056336,69.00
1497801839,69.00
719237869,118.00
371927386,78.00
2276768166,69.00
1887741633,69.00
275712524,69.00
2646635312,69.00
1470374668,69.00
2555663499,69.00
3487328765,108.00
341962898,69.00
2359965171,108.00
127382668,69.00
3330863994,69.00
1291478031,88.00
3314239363,69.00
3444628896,69.00
3655686029,69.00
2264904600,69.00
1097044781,69.00
3584576830,69.00
1579985013,69.00
158888513,69.00
292916218,69.00
344443207,69.00
1087840327,69.00
3793109580,69.00
1625950661,88.00
2943963227,69.00
1857522025,78.00
1158939814,69.00
2545436984,69.00
1018352118,69.00
3498375735,69.00
2444762894,69.00
3620348964,69.00
1652943059,69.00
237870261,118.00
811873204,69.00
1543919642,69.00
3496756003,69.00
12954071,69.00
1728643794,69.00
2237828859,69.00
2863668191,69.00
2631880956,69.00
495397538,69.00
3056076397,69.00
2642731533,69.00
2386469391,69.00
1222807517,97.00
647509166,59.00
3661380629,59.00
1631086921,59.00
366016583,0.00
3037160641,0.00
2444233144,59.00
2792961362,129.00
12980097,79.00
469039711,59.00
339657767,208.00
3560173032,59.00
2003648748,59.00
3665905304,59.00
1141324992,59.00
1620748626,59.00
820447839,59.00
4244297703,59.00
1189140414,59.00
4015266212,208.00
4014217392,59.00
2473885480,59.00
3508113235,0.00
2569909130,59.00
807682740,59.00
28072405,208.00
3904685580,59.00
773513905,208.00
563786856,59.00
3074318698,69.00
2586292989,118.00
218384302,69.00
1218975045,69.00
78598070,98.00
2508070736,69.00
2649018330,69.00
1192086095,69.00
2643565865,157.00
1722938287,69.00
3807608601,69.00
1489685832,98.00
2387279092,69.00
2249200167,69.00
836237328,69.00
427015834,69.00
1442331479,208.00
1972667645,69.00
2202430767,99.00
3965113610,149.00
2157502745,149.00
1774212447,99.00
947040272,99.00
4038689442,99.00
188201398,99.00
2710866243,99.00
1718054525,99.00
2282950132,199.00
881866750,99.00
1788358974,49.00
1181962101,0.00
478171230,0.00
3681725517,0.00
2303500578,49.00
822532337,29.00
1475300295,0.00
1315247126,19.00
2310196826,49.00
2273966918,39.00
3725251384,0.00
2792342773,0.00
577314627,49.00
1574694154,19.00
1623829337,49.00
1699048012,0.00
1158784553,69.00
2233412625,69.00
2302869799,69.00
28454524,69.00
3837014942,69.00
664818097,69.00
194387456,69.00
656332513,69.00
1363120489,69.00
1078070601,69.00
4192598375,69.00
2764575296,258.00
1004375547,69.00
1929771497,69.00
3644330004,69.00
138257165,59.00
2843154205,69.00
773122888,78.00
4032996511,69.00
3584794179,69.00
3991338885,69.00
765564544,69.00
2055033592,98.00
4182548370,59.00
3589438761,69.00
175872294,69.00
667514571,69.00
2360918435,69.00
3880989112,69.00
2688622359,0.00
1933078780,0.00
2600498197,0.00
4248564897,0.00
761852792,0.00
3825327241,0.00
3092876560,0.00
1113439068,0.00
1670535931,0.00
810350918,0.00
1241539435,0.00
4123221865,0.00
4265516860,0.00
637600494,0.00
3054963134,0.00
988827091,0.00
2305239073,0.00
3414565867,0.00
3514215888,0.00
4230211685,0.00
2122459116,0.00
360781596,0.00
1800816197,0.00
3296490993,0.00
3435386549,0.00
1688132498,0.00
3166544707,0.00
3661664122,0.00
712828476,0.00
1544501701,0.00
1487297624,0.00
1480066894,0.00
3993662069,0.00
2989196862,0.00
2580176834,0.00
2035582256,0.00
4084248226,0.00
2155507860,0.00
125444175,0.00
706313724,0.00
2136092195,0.00
1691124975,0.00
926024618,0.00
3956288081,0.00
1695100288,0.00
1057951399,0.00
322359483,0.00
1072936459,0.00
2544033835,0.00
3572758370,0.00
416848520,0.00
3434809008,0.00
816366336,89.00
3914506323,0.00
1848951016,0.00
3413407743,0.00
2215196871,0.00
3353138140,0.00
3782955595,0.00
1169918053,0.00
398797119,0.00
3997458894,49.00
1376230261,19.00
626073628,0.00
3404451179,0.00
3619437210,0.00
3957747166,0.00
589393082,0.00
2281811533,0.00
989158421,0.00
4125262350,0.00
2021813817,0.00
3481632942,0.00
1535025130,39.00
2936732795,0.00
3070559151,0.00
2967598976,0.00
567088654,0.00
3203375795,0.00
4048864808,0.00
359245491,39.00
3000105618,0.00
3100848403,0.00
3167369101,0.00
970098495,0.00
2978133973,0.00
346252175,0.00
4111204766,0.00
110942121,79.00
390930966,0.00
2602580643,0.00
3592264344,0.00
642848308,0.00
642205259,0.00
373186743,0.00
3577613262,88.00
2480737493,49.00
3746672420,0.00
3502113428,129.00
2759450088,0.00
4090696559,0.00
3698784972,29.00
1368552728,0.00
1786247740,0.00
1063809072,0.00
3588338556,128.00
3871806303,49.00
1866237136,0.00
3405524961,29.00
4046889870,0.00
2519556832,0.00
3421810929,0.00
1173521253,0.00
3660767932,0.00
4101069495,0.00
125256782,0.00
1186402365,29.00
3997738202,0.00
635744212,49.00
122890955,29.00
1254187079,0.00
2436831860,0.00
2136771551,0.00
1401744859,0.00
3645847261,0.00
2537686202,0.00
3483844285,0.00
145820222,49.00
511466580,0.00
4158141085,0.00
2794882940,0.00
771858436,0.00
2277974399,0.00
2628714635,0.00
2403672334,0.00
3699233547,0.00
418737361,0.00
1832732289,0.00
4029341278,0.00
131858860,0.00
1595238006,0.00
2483647777,0.00
3288000872,0.00
2874755058,0.00
2015371827,0.00
662376,0.00
724777249,39.00
3992906091,0.00
1130408760,0.00
1561709816,0.00
2018073821,59.00
1306194311,0.00
572414067,0.00
3912725749,0.00
3586000080,0.00
4200228622,0.00
855204195,0.00
169159858,0.00
797108157,98.00
351970625,0.00
2611044273,0.00
3654092625,29.00
750101214,0.00
3545740874,99.00
1541179337,49.00
3862508831,49.00
3676803145,49.00
341441197,0.00
2503411665,29.00
2311350509,38.00
3954418659,49.00
652154133,59.00
173490576,19.00
3673148041,0.00
3816843612,0.00
3921970497,39.00
425715652,48.00
1882685610,49.00
1985423616,0.00
378353632,49.00
4107872536,0.00
4233744029,49.00
1762103414,49.00
1203193492,49.00
402959225,19.00
459398752,49.00
1939906201,0.00
1777595516,49.00
3175367083,49.00
1373702328,58.00
60611344,9.00
1793132947,0.00
2858599618,39.00
659975995,0.00
2697981227,38.00
3434348801,0.00
3340876170,0.00
1166667715,0.00
613881327,0.00
3635880845,0.00
1513788910,0.00
1943986080,0.00
401251248,49.00
4278419048,19.00
939237273,49.00
437345467,0.00
3649660325,49.00
269555525,9.00
1405807910,29.00
3011025222,49.00
3382508766,0.00
3822902932,0.00
1790761504,0.00
753629914,0.00
3987143826,39.00
1412209644,168.00
925292587,0.00
472920593,0.00
3197526422,49.00
1582970347,0.00
4260834495,0.00
2395056733,0.00
3876083074,0.00
994758778,0.00
1174913050,0.00
3724650444,0.00
1235277908,0.00
2005646954,0.00
3609645628,0.00
4099993145,0.00
489998670,0.00
180279311,0.00
163408244,0.00
1582351479,0.00
2670832549,0.00
1099264956,0.00
3357730445,0.00
1537728512,0.00
2402514644,0.00
3889334559,0.00
3849752141,0.00
3010310591,0.00
1721514100,0.00
4074176487,0.00
2451750659,0.00
1687881796,0.00
2664984636,0.00
2197599930,0.00
2692628851,0.00
3609055904,0.00
3226864704,0.00
3256842913,0.00
3034775768,0.00
2034270729,0.00
4132163752,0.00
3593567425,0.00
1413121063,0.00
1565255269,0.00
91310082,0.00
2607249112,0.00
1056842473,69.00
991827254,0.00
3624184527,0.00
2365489643,0.00
1564283456,0.00
3956769316,0.00
3566368933,0.00
1341350286,109.00
337369058,0.00
1668146653,0.00
1103120719,0.00
2826416892,0.00
3060461502,0.00
3766922963,0.00
1017805338,0.00
2472336645,0.00
482148438,139.00
2278257812,0.00
3781809749,0.00
4065967125,39.00
2048525205,0.00
3471178751,0.00
345664769,0.00
3638671492,0.00
4232782245,49.00
3962924318,0.00
640656354,79.00
2700365024,0.00
269036131,9.00
3618289133,0.00
1223450557,0.00
3806784512,79.00
1009520772,0.00
2259621147,0.00
3971950415,0.00
2559030122,0.00
2000822663,149.00
1155562512,0.00
1272560624,139.00
1684448177,0.00
2411772998,149.00
1522899128,0.00
3195612263,29.00
1889589850,0.00
3215353311,0.00
1342276220,0.00
1184019851,0.00
1239978262,0.00
2153068091,0.00
3732907583,29.00
1079663148,0.00
2379630225,0.00
3706402678,0.00
2080983191,0.00
1767854338,0.00
2706411562,0.00
866603375,0.00
4288971964,0.00
2654979519,0.00
3820280420,0.00
220680351,0.00
2844699935,0.00
4180443222,0.00
2851720208,0.00
998614927,0.00
1759201192,0.00
2248134292,0.00
2813386741,0.00
892367155,0.00
1104406311,0.00
1191937417,9.00
3917268828,0.00
2932278434,0.00
2663134893,69.00
3621546709,69.00
3278375199,69.00
536594339,69.00
3891076569,69.00
4059556324,69.00
3674149237,69.00
183356309,69.00
2378697484,69.00
705318866,69.00
2775156860,69.00
3294651510,69.00
2128692124,98.00
86106620,69.00
2479898189,69.00
2356427602,69.00
2798940742,69.00
3143489621,69.00
1757154616,69.00
1532187795,69.00
3905289699,69.00
4208938693,69.00
1173286391,69.00
984112349,69.00
3741278252,69.00
1206451572,69.00
3335106556,98.00
2618403463,69.00
3309631048,78.00
3711673785,69.00
1603986573,69.00
1729527061,69.00
902027574,69.00
1836640841,69.00
557930188,69.00
33512439,89.00
530823165,69.00
4141688904,69.00
3075603316,69.00
1368378116,69.00
2993980084,69.00
1999265644,69.00
2774723351,69.00
309984265,69.00
1440498408,69.00
3494332410,69.00
1620029252,69.00
2677126309,69.00
466156286,198.00
3111905604,69.00
2041373149,69.00
3071511567,69.00
777764221,69.00
1585798723,69.00
1690588574,69.00
3612248053,69.00
2281566404,69.00
2336703480,69.00
2488214330,69.00
924680604,69.00
78039399,118.00
1691496287,69.00
1764333777,69.00
3756270257,69.00
3126441556,69.00
562714939,69.00
267176336,69.00
1092507396,69.00
417969292,69.00
2840231621,69.00
2137370822,69.00
1421184653,69.00
441543622,69.00
364193945,69.00
2075767078,69.00
120689255,69.00
3109434474,69.00
1279823959,69.00
1760976849,69.00
3575012490,118.00
3332695879,69.00
4023595779,69.00
803670771,69.00
310981428,69.00
4043524654,69.00
820023624,69.00
56258591,69.00
3070653345,69.00
3636775360,69.00
1699253143,69.00
2041831742,69.00
137509652,78.00
3574241225,69.00
948768308,78.00
3298530865,69.00
1467092907,69.00
4017505530,69.00
3465509154,69.00
3958262735,69.00
938240984,69.00
874321962,69.00
4048866167,69.00
2026065406,118.00
736662418,0.00
1314695391,0.00
2717260886,0.00
3522043773,0.00
165007365,0.00
1777319818,0.00
248444972,0.00
2807071094,0.00
2026927758,0.00
804994179,0.00
4147337693,0.00
2214748599,0.00
1486807325,69.00
1089045700,0.00
2723862992,49.00
3426379812,0.00
4262846301,119.00
2144482425,89.00
1774434705,0.00
2920028857,0.00
2678576158,69.00
2319059032,98.00
673033501,69.00
1569421895,88.00
3948272591,69.00
3032400667,0.00
1621875425,0.00
155096926,0.00
3672077023,0.00
2724206489,149.00
863077095,0.00
3362797868,69.00
3213728241,0.00
3169633426,0.00
4249753720,0.00
3023993027,0.00
2190244439,0.00
1799739732,0.00
2919469381,0.00
341457406,0.00
160644450,0.00
749597321,59.00
3118164598,69.00
2755774014,0.00
3357466044,0.00
547829333,0.00
1201112068,0.00
2902616312,0.00
3631186562,0.00
4081635222,0.00
775803764,0.00
2304114985,0.00
3258078612,0.00
3386321315,0.00
426806967,0.00
224057035,0.00
527403953,39.00
4271274216,0.00
3610454119,0.00
2075362103,118.00
2204357529,69.00
3588138973,69.00
3123041342,69.00
2898313984,118.00
209651688,69.00
1650820796,69.00
660478881,118.00
981978150,118.00
3309515912,69.00
2034370676,69.00
12014936,69.00
1596683928,69.00
3026301536,118.00
3641222038,69.00
2781134222,127.00
1602345517,98.00
3342932066,88.00
2207802148,69.00
996925073,108.00
3300024922,118.00
1551019831,69.00
2946393943,69.00
2733674688,69.00
758653344,69.00
2369766864,69.00
2710918228,138.00
391602486,69.00
3314311363,89.00
4209202734,69.00
1374675790,69.00
3685470783,69.00
2418875970,69.00
1616304608,69.00
2986962336,78.00
3795449010,69.00
3483189669,118.00
2553405293,118.00
1496061600,69.00
3974235428,0.00
3731802357,0.00
659333681,0.00
3406469298,299.00
110964079,0.00
597837953,98.00
890741083,69.00
2591348179,69.00
528061960,69.00
1551196636,109.00
1580704916,69.00
3109187239,88.00
1364469057,69.00
1770946988,69.00
2316051071,69.00
3282352622,69.00
2074340404,69.00
3906547050,109.00
3825735910,69.00
2662923884,69.00
1274372919,69.00
4090789928,69.00
3741700702,69.00
3525116918,98.00
3460488172,69.00
3207625451,69.00
4182742650,118.00
814079989,69.00
1989830392,118.00
1590075732,69.00
4054743331,118.00
2006152116,118.00
2656667087,78.00
292319371,97.00
4259670989,69.00
2383090554,69.00
1305241957,69.00
1115425579,157.00
3178291943,69.00
2422571148,69.00
2345254079,118.00
1570789579,118.00
4133587648,118.00
2939207180,147.00
1217311250,88.00
2766826105,118.00
360040728,118.00
3814650576,118.00
225154625,118.00
2667338871,59.00
3170887954,69.00
3674525538,69.00
3900574083,69.00
2811131250,69.00
2990972247,98.00
728412441,98.00
1997481437,69.00
3209989639,69.00
2808566914,118.00
2669871583,69.00
4146346014,108.00
2080692684,69.00
3566873202,0.00
1750527732,0.00
411825595,0.00
2933036521,0.00
648301986,0.00
3185283042,0.00
3535472149,149.00
297465733,0.00
1314811524,0.00
2852737820,0.00
2766270035,0.00
2213741273,0.00
1398164382,0.00
1688369522,9.00
1066595075,0.00
2703273154,0.00
1376886045,0.00
916762100,69.00
1386555870,69.00
1324179434,88.00
326046518,69.00
4050237540,69.00
997837678,69.00
2192423433,69.00
1396318569,98.00
3815388494,59.00
2748544116,69.00
2704165318,78.00
3647217903,69.00
2140464486,69.00
3192624215,69.00
873606193,69.00
1566740214,69.00
1043695983,69.00
3319761544,88.00
3100333679,117.00
1203876779,69.00
1368469964,69.00
3052548547,69.00
2559997281,78.00
2616632620,69.00
582160819,69.00
475166736,69.00
3460489938,69.00
443929735,118.00
191880787,69.00
3212033409,69.00
3902638349,69.00
2121513184,69.00
431042000,69.00
1043905918,69.00
3587812702,69.00
2367382950,69.00
3338257714,69.00
103204873,69.00
1542266860,69.00
73972349,69.00
4057379212,69.00
1983084061,88.00
2220860144,69.00
2550424708,69.00
1915236990,69.00
4237022886,69.00
418628316,69.00
2729424149,69.00
3492921851,69.00
58620418,69.00
1028220133,69.00
4103291470,69.00
1450733915,69.00
1576091265,69.00
1700753626,69.00
216703718,69.00
4143491574,69.00
1442594382,69.00
3319013909,69.00
3444580536,69.00
246417018,88.00
672045837,178.00
138726420,89.00
1628083666,69.00
326613835,59.00
258518371,69.00
986070928,138.00
3635177769,69.00
31451858,69.00
2970445095,69.00
237390282,69.00
1424052722,69.00
1862243533,69.00
610505825,69.00
3958151784,59.00
4209608460,0.00
4206935950,0.00
3091665493,0.00
3208056951,0.00
3156321785,0.00
1671893341,0.00
1521078284,0.00
1796782700,0.00
941153910,0.00
2460690914,0.00
801073659,0.00
1572166154,0.00
4203484094,0.00
1021665063,0.00
1321072990,0.00
1562491896,0.00
3551780176,0.00
967624102,0.00
4164218420,0.00
2312960769,0.00
2263002785,0.00
810313903,0.00
3960943045,0.00
2095232961,0.00
2313526377,0.00
1200906470,0.00
32980841,0.00
1092594707,0.00
2461886290,0.00
1554850726,0.00
2302572118,0.00
4193133651,0.00
2058718808,0.00
1667601600,0.00
3021445930,0.00
4055542153,0.00
2796032411,0.00
2323357500,0.00
1046413586,0.00
1504779309,0.00
4252288336,0.00
692699309,0.00
660857150,0.00
701967744,0.00
3076155063,0.00
3097863727,0.00
3784088517,0.00
1074129564,0.00
4010955634,0.00
2005706307,0.00
503041145,0.00
4113317332,0.00
